US,6001,,,,2201520300,,,VMT,2133213.239,2016,20180130,,146125.101,144418.5334,165750.6613,168097.2038,187082.8051,196255.6184,211828.0684,211828.0684,190069.3065,191135.8994,165537.3522,155084.6053,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201520400,,,VMT,16248727.24,2016,20180130,,1113037.772,1100038.812,1262526.05,1280399.711,1425013.41,1494882.909,1613498.568,1613498.568,1447761.65,1455885.909,1260901.271,1181282.492,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201520500,,,VMT,11382919.5,2016,20180130,,779729.9547,770623.6345,884452.8058,896974.0596,998282.0619,1047228.596,1130323.873,1130323.873,1014218.164,1019909.551,883314.5794,827538.2626,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201530200,,,VMT,5724130.637,2016,20180130,,392102.9329,387523.6362,444764.9306,451061.4956,502006.2677,526620.0196,568406.1556,568406.1556,510020.0583,512882.0868,444192.5505,416144.3047,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201530300,,,VMT,4735581.082,2016,20180130,,324387.2911,320598.8327,367954.6336,373163.7904,415310.4699,435673.4604,470243.1877,470243.1877,421940.2897,424308.0498,367481.1028,344276.7508,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201530400,,,VMT,36071014.34,2016,20180130,,2470864.383,2442007.621,2802717.689,2842395.939,3163428.026,3318533.325,3581851.619,3581851.619,3213927.494,3231962.769,2799110.795,2622362.789,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201530500,,,VMT,25269268.57,2016,20180130,,1730944.827,1710729.447,1963422.08,1991218.369,2216114.901,2324772.712,2509238.295,2509238.295,2251491.911,2264126.383,1960895.299,1837075.857,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201540200,,,VMT,627989.699,2016,20180130,,43017.29266,42514.90175,48794.79743,49485.58844,55074.69779,57775.05242,62359.37528,62359.37528,55953.88422,56267.87502,48732.00208,45654.85193,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201540300,,,VMT,519536.7344,2016,20180130,,35588.26488,35172.6362,40368.00246,40939.4948,45563.37259,47797.37966,51589.99621,51589.99621,46290.72472,46550.48974,40316.05178,37770.32126,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201540400,,,VMT,3957321.535,2016,20180130,,271076.5143,267910.6624,307483.8695,311836.9379,347057.1061,364073.5819,392962.0169,392962.0169,352597.3616,354575.9969,307088.1602,287697.2807,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
